fragment_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
10,0.00022238391102291644,0.00023461384444090072,0.00010817168168841818,0.00037999496726115467,0.00016005137740648934,0.002153032830392476,0.000672584852509317,0.002812248219470348,0.9890718758106232,0.0002775397106233868,9.347581044494291e-05,0.0001265855332803767,0.0005571615156441112,0.0010498899282538332,0.0001557588088871853,0.0014544041277986253,6.114152370173542e-05,0.00018070874762088351,0.00022837763344796258
11,0.0005087847821414471,0.5277912877500057,0.0026022140391432913,0.0016636832706353744,0.001803954171919031,0.003062461455556331,0.31714001105865464,0.0034962510835612193,0.001933932921019732,0.11722168456435611,0.003449802965405979,0.0023455726804968435,0.002774046817648923,0.0022883285037096357,0.0016609971407888224,0.0026727663662313716,0.001926291626659804,0.0029337121231947094,0.002724217067225254
12,3.316245943096874e-05,3.507553185500001e-05,0.9993874281644821,6.497853365772244e-05,3.053803794728083e-05,1.4796649054460431e-05,4.27580732775823e-05,3.759265700864489e-05,3.0638072132660454e-05,4.654768076761684e-05,3.194619921487174e-05,2.7548239444286082e-05,5.757587996413349e-05,3.0890963273577654e-05,1.7517988680992858e-05,4.0835866229826934e-05,2.7207640243887e-05,2.1604429775834433e-05,2.1381619944804697e-05
13,0.0023614396050106734,0.0008843887480907142,0.0012605234514921904,0.0015592569689033553,0.0005367714293242898,0.0007219727449410129,0.03948532679351047,0.001872391381766647,0.0014775909949094057,0.9166555553674698,0.012432075483957306,0.0007406382501358166,0.0037379018031060696,0.0004936426885251421,0.0004975867486791685,0.011873139992530923,0.0011266764777246863,0.0015330100650317036,0.0007500920619349927
14,0.0001173861473162674,2.4599237804068252e-05,2.4623148329183664e-05,0.03374232805253996,0.0001365005035154354,0.9643960148096085,0.00012323125849889038,0.00011374088427373863,4.855130878667069e-05,0.0002275909591276104,7.588824149706852e-05,0.00010668526272183954,7.727554194048025e-05,0.00012857930079235302,5.3249014882794654e-05,6.12100109833591e-05,0.0004907842826469277,2.4322148775013375e-06,4.933939823104083e-05
15,0.00036941325765837973,0.0006576480637932036,0.9841694384813309,0.0005308801009960007,0.0003662081153379404,0.0006786325911889435,0.0005727856332669035,0.00031963510809873696,0.006625161599913554,0.00044144924731881474,0.000893790721647747,0.0005880539101781324,0.0006735931858656841,0.0004680638385252678,0.00028364170793793164,0.0004933227060064382,0.00105645199346327,0.00046029915415601863,0.00035151521433363087
16,0.0016068942568381317,0.08463619003305212,0.0016750713912188075,0.001747549424180761,0.002348862442886457,0.00892284217843553,0.020951546437572688,0.7510607726871967,0.0008375511515623657,0.09892380569363013,0.0005740315436923993,0.008391423949433374,0.001646077580517158,0.0019057351964875124,0.001407445644872496,0.007530339789809659,0.002451082724292064,0.0014158355625113472,0.0019668580862344243
17,0.00013225537344396798,0.0001472960963155856,0.00018529502824549127,0.0002782644187959704,0.0035906844015300976,0.0002754566232852085,0.0006468022636454407,0.0002650034585940375,0.00015489858742512297,0.00020200757745669762,0.00031302396337196114,0.0002808967406053853,0.00045777151495940416,0.00016656734371167659,0.00014294141314508124,4.5842650479244185e-05,0.00011436112242790841,0.00016854264322319068,0.9924321174621582
18,6.088906047807541e-05,4.8547103915552725e-05,0.0001125215037518501,5.308341314957943e-05,7.55544525645746e-05,0.00013893170512346842,6.339648552966537e-05,4.9087587740359595e-05,3.2411825714007136e-05,4.073120624070725e-05,6.721983777424612e-05,0.0001071225728992431,8.034352822505753e-05,0.0003733030678176874,8.591565347160213e-05,9.538008544041077e-05,0.9984283447265625,3.7493981579928004e-05,4.969623194028827e-05
19,0.003548139095073566,0.001054776675573521,0.0005802120940643363,0.0005906962469452992,0.00011363725707269623,0.0004979516888852231,0.00046701038809260353,0.0005213390013523167,0.0003635077337094117,0.00027059614740210236,0.044357699422107544,0.0005275049506963114,0.0017172909465443809,0.002198968852098915,0.00016339841840817826,0.9421000927686691,0.0003564799371815752,0.0003376302993274294,0.00023307395531446673
20,1.581483230372882e-06,2.281985048480095e-06,4.940001170794517e-06,1.101457261842853e-06,6.11225220870093e-06,3.110319404697748e-06,1.952222696388617e-06,2.27012372366886e-06,1.4450602345839059e-06,2.9037521267483157e-06,1.5701067797024848e-06,4.197700318381292e-05,2.340429035463387e-06,4.407670747275105e-06,2.1911356755666134e-06,0.9999151676893234,1.5897437468659348e-06,1.6497605432874707e-06,1.3489381820441793e-06
21,0.04416088107973337,0.007274928444530815,0.004042091386509128,0.004135803246754222,0.0022130835859570652,0.00588334005442448,0.7356721013784409,0.004836348205571994,0.005747621529735625,0.11216664162930101,0.003793900163145736,0.025217528454959393,0.012118309445213526,0.0023222061136038974,0.0020332803105702624,0.008170201443135738,0.003478179540252313,0.007603070931509137,0.00913048512302339
22,0.0035409392439760268,0.0035261809680378065,0.006786802114220336,0.0037592121225316077,0.004467608407139778,0.0029491276654880494,0.7752273380756378,0.002212806139141321,0.0029751555994153023,0.06214062060462311,0.031679453735705465,0.0035418915722402744,0.0030313256629597163,0.0010063798908959143,0.00170837026234949,0.08391205838415772,0.004216495726723224,0.0020586849786923267,0.0012595493462868035
23,0.000479895512398798,0.051559426354742754,0.0004837373253394617,0.0007388449166683131,0.0004530543628789019,0.0018885381568907178,0.9357769340276718,0.00243119652805035,0.00030970284296927275,0.0006470582429756178,0.0005043755541009887,0.0001975487723484548,0.0012208306170577998,0.0006541681104863528,0.0004419177907948324,0.0007578447170999425,0.000346672379237134,0.0005989370497445634,0.0005092663122923113
24,0.00687592437134299,0.0014906370224707644,0.00196617189249082,0.005129610041421984,0.02711309120968508,0.002563553128084095,0.003240892394387629,0.0024379860842600465,0.0032668459571141284,0.0026848472698475234,0.0020780392369488254,0.029646492143001524,0.010584603436655016,0.002738910843618214,0.002434327262108127,0.8828224092721939,0.0016909261930777575,0.0022940780654607806,0.00894062564111664
25,0.0005087644003083369,7.035233173446898e-05,0.0004937608836286245,0.00020127053778651316,0.00021678862524154852,0.48024088237434626,0.4905827468141979,0.018748805512970534,0.00018168309529542626,0.004194011807857834,0.0006551023971894665,0.00015528022317568002,0.001693343348069476,0.0002132641123751,0.00036491624384638044,0.0005335791252889521,0.000585126607788311,9.173674197526793e-05,0.0002686010939925154
26,3.5810728945762094e-05,1.7416237891865194e-05,4.248825673625056e-06,3.1355067086735744e-05,2.4627520879505482e-05,2.7541030377165043e-05,2.2255934759130014e-05,3.3068201314989665e-05,0.9962639212608337,3.8574068419450214e-05,2.9271354964777174e-05,0.0032975636026719712,3.9364243114903275e-05,3.625797037898337e-05,2.709343428719535e-05,1.8853997630685626e-05,1.1499992584873553e-05,1.6943254232515415e-05,2.434280619212359e-05
27,0.0008690442591614556,0.003268435537052028,0.0002146919584902207,0.9902388155460358,0.0001586612797837006,0.0002947467467038223,0.0008032478023665135,0.00042627384846127825,0.00040959436273624306,0.00010977138481393922,0.0007973095653142082,0.000254883253319349,0.00029399565210042056,0.0002684459996089572,0.00041445954821028863,0.0003352636463205272,0.00030088001926742436,0.0003132675790311623,0.00022818964453108492
28,0.008807726384475245,0.004939217676110275,0.0025213547960447613,0.001553163170683547,0.0046816089870844735,0.02373750204424141,0.7511635050177574,0.022538272583915386,0.004429806525877211,0.002096082225762075,0.0017062470706150634,0.002880898187868297,0.15011310420231894,0.008842503004416358,0.0011966437123192009,0.003966719345044112,0.0017740933326422237,0.0012713027390418574,0.0017802612637751736
29,0.0015267822745954618,0.0021033388475188985,0.7270758077502251,0.0026069404193549417,0.0018894796958193183,0.013704254408366978,0.0040322389686480165,0.0023734424357826356,0.2195784877985716,0.0025756010800250806,0.0014508804561046418,0.007400806061923504,0.003343206277349964,0.0019737856564461254,0.0014987268659751862,0.0025087817339226604,0.0018330322345718741,0.0012519385418272577,0.0012725059496005997
30,0.0012421749638633628,0.002521162951552469,0.0008388493229176675,0.0004870118991675554,0.8948725536465645,0.0018049058098768,0.0020414216596691404,0.001799812132048828,0.0008342740838997997,0.0017389221620760509,0.011055892065996886,0.004291076666731897,0.0005735775398534315,0.008232171756390017,0.018489374270757253,0.0005448051690564171,0.0010741263124600664,0.045866779187690554,0.0016911192298039168
31,0.0007780841697240248,0.000981813223916106,0.3691884067375213,0.0012556507863337174,0.0007756475170026533,0.0011853360192617401,0.0016741476938477717,0.0007058470800984651,0.6152203567326069,0.0007211243428173475,0.000711695036443416,0.0003406451069167815,0.001390606805216521,0.0012148670066380873,0.0007524598622694612,0.0014327199969557114,0.0004447664941835683,0.0005535139680432621,0.0006723206315655261
32,0.0006028957313901628,0.0007022004756436218,0.0004252819489920512,0.0004299626889405772,0.000772518920712173,0.00043434492181404494,0.0005731680685130414,0.0006741708930348977,0.0004100819096493069,0.0004754313076773542,0.00026162576250499114,0.007558806770248339,0.9837948977947235,0.0003893277562383446,0.0002757529655355029,0.0003652645089005091,0.000364743276804802,0.00034353998125880025,0.0011460195783001836
33,0.040073410142213106,0.020999187836423516,0.015541354194283485,0.024936103727668524,0.005658706882968545,0.011008087079972029,0.12829595245420933,0.009716320491861552,0.009146267548203468,0.028121642768383026,0.011321522062644362,0.02766444254666567,0.21800345927476883,0.05776979122310877,0.007406419550534338,0.0073710527358343825,0.015541883651167154,0.004125425650272518,0.35729895532131195
34,0.003514829615596682,0.0029963199631311,0.003132017376628937,0.0017449299557483755,0.0028533214644994587,0.3133892761543393,0.004819882513402263,0.12258027982898057,0.0017271184333367273,0.4819444324821234,0.0035980998654849827,0.006786933576222509,0.0053685248421970755,0.0033593228145036846,0.001636575543670915,0.004664386673539411,0.030716742752701975,0.0024082306190393865,0.002758765855105594
35,0.9256671667098999,4.878929345153438e-05,0.00011267519964519579,1.817156255867758e-05,8.100845306557858e-05,8.832324165553018e-05,0.0008229519563940357,0.00020402751660242302,8.338101497429307e-05,1.2554895912231245e-05,0.07003514237794661,0.00010129899220601146,0.000354473342802919,0.00011309379382140605,9.117583887530145e-05,0.0018693852294831004,0.00013211343554075938,0.00011373220476684764,5.0492467920548734e-05
36,3.354266455701804e-07,1.0020692831069766e-07,1.0741737854758071e-07,2.4123319608548854e-07,1.031358805025917e-07,1.4517043478434744e-07,2.5032182282558324e-07,2.0811038581314278e-07,1.3407659815722894e-07,9.681819679308035e-08,1.9474545709385893e-07,1.995259131248872e-07,6.571384814080261e-08,0.9999973773956299,1.196932877256529e-07,1.8262260237378314e-07,3.309538770812637e-08,3.51133064846465e-08,1.195801822839737e-07
37,0.003874868620187044,0.0012855243221565615,0.0018575359918031609,0.029680811381695094,0.0009959675153368153,0.0037540248149525723,0.003665000071123359,0.006131844431365607,0.0018046375007543247,0.002156382822249725,0.0035830106789944693,0.03402106507201097,0.014031516955583356,0.0033968015886784997,0.0018147178006984177,0.8829399049282074,0.001461158477468416,0.0014570820494554937,0.002088131517666625
38,7.305054077733075e-05,6.25706861683284e-05,1.8719294075708603e-05,5.278101161820814e-05,4.172196349827573e-05,0.9984651505947113,0.00015038424635349656,1.351596415588574e-05,0.0005277158415992744,0.00010162345711250964,5.591576814367727e-05,8.487928153044777e-05,5.4540601468033856e-05,4.039696250401903e-05,3.620025836426066e-05,6.434180022552027e-05,4.703709646491916e-05,7.132050222935504e-05,3.8132493955345126e-05
39,0.00029788565097987885,0.9913916885852814,0.00037137780327611836,0.00227484555580304,0.00029128609185136156,0.0004147496010773466,0.000549339428289386,0.0005058880933574983,0.0002727565267832688,0.0008338148768416431,0.0003337953348818701,0.000333958192186401,0.0002930688169726636,0.00022653174983133795,0.0003352772600919707,0.000477046106425405,0.0002769981638266472,0.0003036922794308339,0.00021598612556772423
40,0.003110647070570849,0.003194203629391268,0.002291318123752717,0.002359787351451814,0.002203709263994824,0.003486300600343384,0.0017097679738071747,0.005647088924888521,0.004843769536819309,0.001488037611125037,0.0074399131335667334,0.002305074071045965,0.08385847799945623,0.022972128790570423,0.8426307141780853,0.003506512046442367,0.0013508293995982967,0.0022136808329378255,0.0033880159535328858
41,5.5861588606376245e-05,2.348804887475353e-05,4.246049472556024e-05,6.630595501633252e-05,3.1167121896658045e-05,7.032758870195721e-05,0.00011785570917766108,2.5799018011696262e-05,4.4534332864998305e-05,4.8959229289380346e-05,3.088524099581491e-05,4.1682546729759906e-05,0.9991022944450378,6.553023858546503e-06,8.155040497115351e-06,3.023772451982154e-05,3.610466279724278e-05,0.0001947022276738153,2.261201601072571e-05
42,0.0422773940888419,0.25131096108816564,0.0013403082266449928,0.00015916506441726597,0.003070508051678189,0.017956149177052794,0.0005993791348259947,0.008714215964573668,0.0010705509071158303,0.0012778533701691686,0.503321209223941,0.0008509565268468577,0.010622899357258575,0.0003861934417273005,0.000795677541987061,0.15403003120036374,0.0008858785604388686,0.0009314200108292425,0.00039922701262185
43,0.0006854696780465019,0.9164935052394867,0.0014521180787596677,0.004300697227790806,0.0010768067886601784,0.004052578419305064,0.018954985319169282,0.0017961336207008571,0.0014940830023988383,0.00400884651458,0.0005265098675408808,0.000979466346961999,0.0013082527211736306,0.0010570990468750097,0.0008641423460176156,0.03570616907381918,0.0013663676177202433,0.0025434250069338304,0.0013333364363461442
44,0.001646321126827388,0.0022564502505701967,0.0027142000744788675,0.001756993675371632,0.0017447626487410162,0.026227163325529546,0.0037377708868007176,0.07857556943781674,0.0010962185697280802,0.0028991019498789683,0.004108301785890944,0.0018376979246568226,0.0005710702171199955,0.002424801281449618,0.0013193702179705724,0.0006668555679425481,0.0017920544044045528,0.8607020005583763,0.003923298532754416
45,8.739226101983633e-05,8.034520342192764e-05,2.38570969560703e-05,3.7303532298249564e-05,3.499892857039555e-05,3.0955742947647025e-05,0.00010654677301102922,2.9651711112244072e-05,2.61528575888903e-05,6.241814734631035e-05,6.878593900516705e-05,6.070362717558453e-05,4.591733376124729e-05,0.00013754708031976648,5.5169195118054404e-05,6.664903128106303e-05,0.0026672847280951872,0.9963373243808746,4.0996284865535415e-05
46,0.0012770494940923527,0.001964248887816211,0.000631219783826964,0.0022716019593644887,0.00061391232884489,0.00303153781715082,0.0004982472964911722,0.0005994307612127159,0.0015824571091798134,0.0030663711950182915,0.00189217618026305,0.002426483391900547,0.02626560204953421,0.004729165753815323,0.0005909771098231431,0.001699028114671819,0.2629151828587055,0.6827404089272022,0.0012049029101035558
47,0.24352216412080452,0.02888061781413853,0.00240768093499355,0.0004973889372195117,0.000941803511523176,0.0017154540910269134,0.4171069669537246,0.002520123845897615,0.0018148579692933708,0.28675842529628426,0.0016529584536328912,0.0021651594870490953,0.0013874313444830477,0.0014576035900972784,0.0012648631745832972,0.0015266467598848976,0.001164710360171739,0.001395771440002136,0.0018193573923781514
48,4.25249068030098e-05,3.108961755060591e-05,4.515500859270105e-05,5.104525826027384e-05,3.609000623328029e-05,5.7113284356091754e-05,7.160695872698852e-05,5.4122978554005385e-05,4.260733339833678e-05,5.8774400258698734e-05,4.842781288516562e-05,0.9991444647312164,5.3974690217728494e-05,5.7359943639312405e-05,3.863416782223794e-05,4.729912203060849e-05,4.7660762447776506e-05,4.848266644330579e-05,2.3534726551588392e-05
49,0.0033625954820308834,0.04468549441662617,0.0032447258963657077,0.6280648186802864,0.002490461956767831,0.057561655885365326,0.034439296287018806,0.002370042224356439,0.0028141169386799447,0.012297504326852504,0.0020803244560738676,0.161440980831685,0.0018203435320174322,0.0015718741524324287,0.0029798701543768402,0.029573273539426737,0.0043390779646870214,0.0027738142234738916,0.0020896983332931995
50,7.691963062939067e-06,5.027659593537237e-06,2.041554137743873e-06,6.333818154402593e-06,1.9893271705484494e-06,1.0457789617390745e-05,5.9176040281272435e-06,3.7640040915221107e-06,1.5064139928799847e-06,7.272965778071239e-06,6.717609004169844e-06,3.3707382041114897e-06,5.908709130864054e-06,3.661084136297177e-06,8.506101213612283e-06,7.164613556653876e-06,0.99989053606987,1.487773337771614e-05,7.26712349852221e-06
51,0.007376780093181878,0.009527803224045783,0.03282271866919473,0.007162452558986843,0.003205833170795813,0.19926189072430134,0.020792498195078224,0.005215609970036894,0.2987620453350246,0.007255341857671738,0.004997301439289004,0.005214889708440751,0.005942735762801021,0.005542972940020263,0.003921054885722697,0.010640411521308124,0.035674867453053594,0.33038427168503404,0.0062984980177134275
52,0.054100108332931995,0.0603725912515074,0.008105414570309222,0.03331264853477478,0.007788487826474011,0.013187052740249783,0.5869899652898312,0.0059843193157576025,0.010129327012691647,0.11090077506378293,0.004153713409323245,0.0373389960732311,0.018527507490944117,0.007660995557671413,0.004060665756696835,0.011957011360209435,0.00558506153174676,0.012759086675941944,0.007086312456522137
53,0.0329826010929537,0.8648285120725632,0.002697619940590812,0.0011606312518779305,0.0017965398728847504,0.0018864769481297117,0.009123666928189778,0.0015396779663205962,0.0018206052445748355,0.015829166630282998,0.04836036407505162,0.0010101234875037335,0.00157876158846193,0.003273111740782042,0.00099847247111029,0.0013996659781696508,0.0019064944935962558,0.005507975427462952,0.002299539142768481
54,0.0011663794084597612,0.44895805651322007,0.0008505793448421173,0.47313588857650757,0.0013366050698095933,0.0039983477763598785,0.0005269694584058016,0.0032286899877362885,0.0008987417058961,0.0021714552713092417,0.04991793728549965,0.004783194308402017,0.0017955701478058472,0.001305156521993922,0.0014218232481653104,0.0007751297307549976,0.0009233591918018647,0.0010787947103381157,0.001727313720039092
55,0.0009374383580507128,0.0010387436018390872,0.0006279598474066006,0.0008866307889547898,0.0012037985320603184,0.00175870831390057,0.0002866998872264048,0.0009694817358649743,0.0004370628312244662,0.0012421697219906491,0.0008286994652735302,0.0006414109548131819,0.9610404819250107,0.023086191491529462,0.00018656263046068489,0.0020074603062312235,0.0007010483514022781,0.0015645979383407393,0.0005548596104745229
56,8.592122276240843e-05,9.106722450269444e-05,0.00013074321350359241,9.768635800355696e-05,9.709240566735389e-05,0.0001482537873016554,0.00022655867405774188,0.0002448844088576152,7.675746201130096e-05,6.836398983978142e-05,7.521492489104276e-05,0.00027550750519367284,0.00017476140510552796,7.251674105646089e-05,0.00012492548466980224,0.9977399259805679,0.00014192453227224178,7.886383082222892e-05,4.906500316792517e-05
57,1.6016794663897826e-06,1.1516484370588387e-06,5.597848151683849e-07,3.0773088977031904e-07,3.995649567656301e-06,9.389107673563046e-07,1.0963841248212702e-06,5.783898009426025e-07,4.408129969935004e-07,5.847623403276714e-07,1.1862699427211965e-06,0.9999741017818451,1.7807290497717787e-07,5.616189771018298e-07,1.0351891190918394e-06,1.6534403784497498e-07,7.257825234141535e-07,7.40212954042363e-07,1.0116813849769812e-05
58,9.466342032737884e-05,0.00025808491284351476,0.0001686569861476528,0.0001701210703686229,8.772507359822157e-05,0.00019854629499604926,0.0001556173311882958,0.00018738029507403553,0.000178642878267965,0.00016329223694810935,0.00014854032519906468,0.00014566270215254917,0.9958619177341461,0.0013885696786246626,0.00016367548482776328,0.00010343574820126378,9.221826144312217e-05,7.451586878914895e-05,0.0003587441127592683
59,0.0002230191212220234,0.0005470517171488609,0.0005686482649025493,0.00021193490033510898,0.00036381295012688497,0.0005862004190930747,0.0013563709125037349,0.0005641628740704618,0.0005924754489115003,0.00026545834384705813,0.0003869471156576765,0.0002115305551342317,0.5511002652347088,0.00010226243813349356,0.004348721020505764,0.0017062239421647973,0.0005036571092205122,0.4351969414856285,0.0011643664602161152
60,0.000511500748416438,0.00021763173754152376,0.0001026210111376713,0.00031363618143132044,7.170847720772144e-05,8.514878027199302e-05,9.885044335078419e-06,3.110788213689375e-05,4.019720563519513e-05,4.6654232278342533e-05,0.997471883893013,4.831201749766478e-05,0.00012421949350027717,6.882938851049403e-05,3.3210311357834144e-05,0.0006748914011041052,5.883433686904027e-05,5.4473491218232084e-05,3.525647593960457e-05
61,0.0007566491076431703,0.0005719412824873871,0.00040664245466359716,0.0010000580657560931,0.0001955838956888556,0.00091433339730429,0.0007465577243692678,0.0007853722272557206,0.00022212886534589416,0.000891474139393722,0.00031844829970850697,0.0007952175355967483,0.0005124727902057202,0.0017670055290182063,0.0004374634049781889,0.0003433357981066365,0.9844839870929718,0.004506389825024826,0.000344942375932078
62,0.00020923159672747715,0.00013129677614642787,6.126711531351248e-05,0.9987442493438721,0.0001078171156478902,7.655486116675547e-05,1.477092986679196e-05,8.688235175213777e-05,5.082266338263253e-05,4.030875267346801e-05,3.969519483604245e-05,3.059784700099044e-05,9.892255590671084e-05,3.08020048578328e-05,4.4903957473252376e-05,0.00012105705036447034,4.0400038926691195e-05,4.0608664292562935e-05,2.983339367546023e-05
63,0.000107037153213696,0.00016186044672394928,7.92018137190098e-05,4.392059204860743e-05,2.142321805820302e-05,9.297484388071098e-05,4.2084600977432274e-05,0.0001163040122946768,7.240194605628858e-05,0.0001120921523920515,8.074695813320432e-05,8.163754077372687e-05,0.006390305770764826,6.691510384371213e-05,4.9624945489767924e-05,1.9697189401313153e-05,5.107839942297687e-05,3.558498696065726e-05,0.9923750907182693
64,0.005739357206039131,0.18399254931136966,0.009345668368041515,0.005082046816824004,0.005558800708968192,0.009765148046426475,0.30710671260021627,0.006227563135325909,0.00733240507543087,0.13082857197150588,0.011488615826237947,0.005979729874525219,0.24228112306445837,0.011197846382856369,0.004934059485094622,0.029511945671401918,0.0036132837121840566,0.012197614007163793,0.007816959056071937
65,5.652804460964944e-06,5.472217210922281e-06,5.167316789567167e-06,8.835167740528505e-06,2.4279694521567308e-06,9.161282747527366e-06,8.187109045820762e-06,9.060257944781824e-06,5.579814377654202e-06,8.875924550011405e-06,1.1755969239857222e-05,1.2639720146978561e-05,4.035170444893765e-06,6.889088659534082e-06,9.334920491710363e-06,6.284701250081071e-06,5.617745642894079e-06,6.219697354481468e-06,0.9998687207698822
66,0.0005627101090794895,0.000704260470229201,0.00044139603596704546,0.0004657331919588614,0.0001483732157794293,0.0006932566211617086,0.000770671938880696,0.0005419289991550613,0.00045993307867320254,0.00044416401578928344,0.0008748786203796044,0.0005929527487751329,0.6443370021879673,0.0003507705778815762,0.34689735248684883,0.0001859151179814944,0.00041064391552936286,0.0009335405266028829,0.00018453411030350253
67,0.0005101937495055608,9.208529149873357e-05,0.00012420408074831357,0.0014392313751159236,0.00017118493815360125,0.00017871961972559802,0.9952224642038345,0.00019871301446983125,0.0001810679277696181,7.93963572505163e-05,0.00012548189260996878,0.0004982546288374579,0.000494702519972634,0.00011394571083656047,0.00010455948176968377,7.758278616165626e-05,0.0001459985610381409,0.0001344047532256809,0.00010781254877656465
68,0.0011025678759324364,0.009735175350215286,0.004664228647015989,0.00381691565780784,0.014981123502366245,0.008764518715906888,0.8032118529081345,0.0036932660441379994,0.005546125961700454,0.01348629761923803,0.007516651530750096,0.004885343252681196,0.019572757079004077,0.027055968530476093,0.0010444345462019555,0.012296842702198774,0.0023722962505416945,0.05274464609101415,0.0035089319135295227
69,8.206123084164574e-06,6.0353298636073305e-05,2.2133203074758967e-06,3.831645337015743e-06,3.1002043812122793e-06,8.468962413132886e-06,6.471389877305e-07,0.9998556971549988,1.9855363433407547e-06,4.395980653271181e-06,6.183273313808968e-06,9.284682285226609e-07,4.6476889892232975e-06,4.338305870987824e-06,2.7941544971099574e-06,1.6864029078078602e-05,3.981280002562926e-06,2.1343788461081203e-06,9.23761507465315e-06
70,0.0032390240230597556,0.0015604226500727236,0.002906615693063941,0.0023036560087348334,0.0007099417471181368,0.0019361968224984594,0.01685693970648572,0.00475667962746229,0.001537649251986295,0.0014819054485997185,0.0007211680022010114,0.002790611128148157,0.876884713768959,0.036147787352092564,0.03490599780343473,0.0024021900317166,0.0037378631968749687,0.003666165219328832,0.0014544350815413054
71,0.0004273747072147671,0.9901745319366455,0.00018444177021592623,0.0008397112687816843,0.00011146479027956957,0.00023632939974049805,5.773587190560647e-05,0.0002577449777163565,0.00024670720176800387,0.0001410035233675444,6.773458181896785e-05,0.0004185301759207505,0.0005370093767851358,0.0003561721960068098,0.0001892122127173934,0.005247675362625159,0.0001457848757127067,0.0002677876664165524,9.300636065745493e-05
